0.000001000000000  0.593487412624656  0.000005000000000
0.000006000000000  0.593482522974432  0.000025000000000
0.000031000000000  0.593458075069262  0.000125000000000
0.000156000000000  0.593335844193369  0.000625000000000
0.000781000000000  0.592724906216001  0.003125000000000
0.003906000000000  0.589675645407231  0.015625000000000
0.019531000000000  0.574567365684833  0.078125000000000
0.097656000000000  0.502714920098622  0.327917790908339
0.425573790908338  0.273861137913552  0.490092892626215
0.915666683534553  0.104460601851349  0.490092892626215
1.405759576160768  0.039290133539997  0.595651920293463
2.001411496454231  0.011941495171758  0.701564209935660
2.702975706389890  0.002935624755099  0.809374499891704
3.512350206281595  0.000581671932082  0.947880964914062
4.460231171195656  0.000087356336702  1.134142598736770
5.594373769932426  0.000009027757187  1.394890919842037
6.989264689774463  0.000000543004661  1.779156006858621
8.768420696633083  0.000000006078435  2.390254110833999
10.000000000000000  0.000000000515573  4.029166705226942
